product_id,segment,week,price,units,competitor_price,promo,holiday,traffic
102,apparel,19,17.6203,882,22.8325,1,0,469.187
102,apparel,20,16.0975,1158,20.5426,1,0,543.816
102,apparel,21,17.8852,494,23.9526,0,0,510.97
102,apparel,22,19.3021,384,19.054,0,0,524.168
102,apparel,23,21.0455,250,19.9912,0,0,378.643
102,apparel,24,15.2899,1110,19.0675,1,0,486.775
102,apparel,25,23.7035,233,21.6958,0,0,465.278
102,apparel,26,18.1791,799,20.2018,0,1,686.929
102,apparel,27,23.2752,176,22.8711,0,0,386.413
102,apparel,28,17.2424,851,21.2181,1,0,517.77
102,apparel,29,15.595,1241,24.7342,1,0,518.727
102,apparel,30,18.1533,673,21.1172,1,0,509.387
102,apparel,31,23.0767,226,19.2777,0,0,495.988
102,apparel,32,21.2753,315,25.6876,0,0,481.568
102,apparel,33,22.9126,245,20.1498,0,0,474.729
102,apparel,34,24.9686,223,25.122,0,0,556.402
102,apparel,35,23.1358,256,24.3867,0,0,544.61
102,apparel,36,19.3816,298,22.1771,0,0,400.694
102,apparel,37,13.3889,1101,18.0255,1,0,394.434
102,apparel,38,24.3751,176,20.4532,0,0,538.588
102,apparel,39,22.1344,356,24.0326,0,1,520.188
102,apparel,40,18.6,568,19.6237,1,0,454.391
102,apparel,41,17.8555,421,22.9873,0,0,476.972
102,apparel,42,22.076,196,23.4815,0,0,417.796
102,apparel,43,16.1483,777,19.5271,1,0,456.791
102,apparel,44,21.4374,250,22.6673,0,0,484.763
102,apparel,45,20.0739,313,27.6606,0,0,419.219
102,apparel,46,20.9065,333,22.4676,0,0,609.716
102,apparel,47,20.8694,224,19.5922,0,0,423.223
102,apparel,48,20.0119,253,20.6752,0,0,393.07
102,apparel,49,23.3235,156,21.557,0,0,381.34
102,apparel,50,20.4179,232,23.1765,0,0,370.082
102,apparel,51,53.1619,23,21.6797,0,0,517.943
102,apparel,52,21.6551,497,23.1865,0,1,752.006
102,apparel,53,25.013,114,18.1985,0,0,384.682
102,apparel,54,22.2183,257,20.73,0,0,580.506
102,apparel,55,19.9603,293,24.2504,0,0,430.558
102,apparel,56,25.1494,120,21.2075,0,0,327.123
102,apparel,57,22.5148,265,21.8969,0,0,589.856
102,apparel,58,14.979,822,22.3252,1,0,402.956
102,apparel,59,23.2189,242,24.1345,0,0,603.219
103,apparel,0,33.4357,95,39.026,0,1,1087.505
103,apparel,1,37.9504,29,46.8018,0,0,607.242
103,apparel,2,35.3443,33,32.3667,0,0,778.518
103,apparel,3,37.5331,27,34.1921,0,0,799.628
103,apparel,4,33.2811,33,33.5295,0,0,673.856
103,apparel,5,31.7502,35,33.7066,0,0,620.793
103,apparel,6,40.1234,23,34.7147,0,0,668.883
103,apparel,7,28.5656,102,35.4446,1,0,796.449
103,apparel,8,37.4526,16,38.8863,0,0,515.1
103,apparel,9,34.1865,26,35.6854,0,0,598.662
103,apparel,10,34.6003,26,39.2381,0,0,545.546
103,apparel,11,38.3058,25,34.2691,0,0,631.15
103,apparel,12,34.8341,41,38.5608,0,0,608.829
103,apparel,13,36.7642,64,42.651,0,1,991.538
103,apparel,14,31.0735,35,37.3742,0,0,659.978
103,apparel,15,30.5993,55,42.3161,0,0,733.253
103,apparel,16,30.5233,45,36.4501,0,0,721.881
103,apparel,17,37.0346,24,34.0365,0,0,704.481
103,apparel,18,32.8792,41,30.2078,0,0,541.918
103,apparel,19,31.7021,22,27.7706,0,0,449.298
103,apparel,20,31.2528,25,37.9472,0,0,535.462
103,apparel,21,37.1297,15,31.1155,0,0,552.205
103,apparel,22,31.2659,29,39.492,0,0,504.93
103,apparel,23,37.372,23,40.525,0,0,677.424
103,apparel,24,32.173,42,29.2764,0,0,698.273
103,apparel,25,40.058,16,34.4881,0,0,579.346
103,apparel,26,84.2341,1,46.7322,0,1,639.618
103,apparel,27,33.7681,19,40.0336,0,0,478.633
103,apparel,28,40.1716,22,40.4232,0,0,606.82
103,apparel,29,29.0421,32,40.317,0,0,498.493
103,apparel,30,40.9716,54,38.9705,0,0,2572.578
103,apparel,31,27.9303,34,36.7094,0,0,638.008
103,apparel,32,38.1538,23,30.7539,0,0,745.094
103,apparel,33,28.735,81,33.6438,1,0,833.87
103,apparel,34,37.9376,22,35.5453,0,0,542.905
103,apparel,35,33.2676,41,44.1462,0,0,674.524
103,apparel,36,34.7906,9,35.3654,0,0,356.489
103,apparel,37,42.4298,20,31.6546,0,0,753.65
103,apparel,38,39.6582,14,41.2398,0,0,660.084
103,apparel,39,35.7864,72,33.2112,1,1,1006.387
103,apparel,40,38.7375,19,34.3655,0,0,645.549
103,apparel,41,32.9723,24,36.4064,0,0,694.734
103,apparel,42,33.5145,31,42.9963,0,0,637.276
103,apparel,43,37.2176,22,36.943,0,0,628.466
103,apparel,44,31.4175,109,34.6221,0,0,2942.202
103,apparel,45,39.1131,7,40.344,0,0,453.725
103,apparel,46,36.9946,11,35.9626,0,0,433.999
103,apparel,47,33.584,28,26.7809,0,0,762.161
103,apparel,48,40.7917,10,44.1715,0,0,587.258
103,apparel,49,41.6783,17,40.964,0,0,604.599
103,apparel,50,33.555,23,39.9824,0,0,610.772
103,apparel,51,34.8316,27,31.7919,0,0,614.383
103,apparel,52,32.4314,49,32.6954,0,1,905.101
103,apparel,53,39.5638,22,40.7372,0,0,664.508
103,apparel,54,26.9159,49,37.5181,1,0,579.18
103,apparel,55,24.7006,77,34.524,1,0,583.193
103,apparel,56,35.7305,23,43.7852,0,0,566.351
103,apparel,57,41.6622,21,39.4654,0,0,718.304
103,apparel,58,32.742,12,37.5243,0,0,559.71
103,apparel,59,39.1001,15,38.2944,0,0,728.314
104,apparel,0,13.0126,961,14.0847,1,1,771.478
104,apparel,1,33.6807,70,17.7966,1,0,641.401
104,apparel,2,16.9721,196,21.2319,0,0,451.938
104,apparel,3,16.8298,133,16.6087,0,0,475.301
104,apparel,4,16.4096,153,14.8228,0,0,536.791
104,apparel,5,13.822,579,17.984,1,0,601.695
104,apparel,6,17.9816,386,14.7335,0,0,1862.775
104,apparel,7,16.9552,168,13.5886,0,0,601.29
104,apparel,8,18.0216,171,22.8361,0,0,531.904
104,apparel,9,18.558,124,14.4693,0,0,413.228
104,apparel,10,15.1551,207,18.7009,0,0,402.193
104,apparel,11,18.9848,135,18.9989,0,0,474.631
104,apparel,12,19.4829,113,20.1915,0,0,434.277
104,apparel,13,14.9565,494,13.7774,0,1,964.739
104,apparel,14,14.9045,354,19.5393,1,0,426.757
104,apparel,15,13.6942,526,14.8469,1,0,635.555
104,apparel,16,19.2937,116,15.3159,0,0,514.837
104,apparel,17,18.9049,134,19.0813,0,0,499.572
104,apparel,18,20.5711,78,15.9736,0,0,438.099
104,apparel,19,12.1471,623,18.1015,1,0,485.064
104,apparel,20,19.7964,106,19.4401,0,0,479.781
104,apparel,21,13.1321,355,19.3071,1,0,306.084
104,apparel,22,14.7389,155,17.32,0,0,367.993
104,apparel,23,24.1076,49,14.0867,0,0,425.074
104,apparel,24,18.4567,77,14.8498,0,0,432.49
104,apparel,25,17.5182,145,22.3297,0,0,445.525
104,apparel,26,13.3289,938,18.716,1,1,798.427
104,apparel,27,15.6568,182,19.4543,0,0,499.903
104,apparel,28,13.0406,362,17.4426,1,0,412.464
104,apparel,29,15.8768,152,16.0454,0,0,484.898
104,apparel,30,12.9149,502,18.393,1,0,455.925
104,apparel,31,12.701,454,15.2888,1,0,495.317
104,apparel,32,15.497,229,21.1532,0,0,595.546
104,apparel,33,17.0473,103,18.6994,0,0,334.483
104,apparel,34,11.0537,672,19.0333,1,0,471.075
104,apparel,35,12.6222,502,18.0298,1,0,467.251
104,apparel,36,14.935,164,16.2889,0,0,432.966
104,apparel,37,16.6984,106,14.6717,0,0,371.452
104,apparel,38,21.5119,56,16.3781,0,0,375.407
104,apparel,39,17.5368,173,18.1968,0,1,583.938
104,apparel,40,19.0722,76,17.3684,0,0,471.712
104,apparel,41,18.73,311,13.9695,0,0,1881.399
104,apparel,42,20.9862,90,16.1631,0,0,559.878
104,apparel,43,19.444,77,17.9498,0,0,459.127
104,apparel,44,16.6434,130,20.4306,0,0,478.33
104,apparel,45,15.2809,126,14.5149,0,0,369.506
104,apparel,46,19.1083,104,16.5363,0,0,434.275
104,apparel,47,18.7405,86,15.1998,0,0,461.459
104,apparel,48,18.8352,96,14.81,0,0,489.182
104,apparel,49,16.7423,81,13.2593,0,0,419.671
104,apparel,50,12.5468,436,17.2654,1,0,461.6
104,apparel,51,11.9006,632,19.2932,1,0,587.182
104,apparel,52,17.4844,143,12.1939,0,1,627.835
104,apparel,53,18.5196,81,14.1502,0,0,491.918
104,apparel,54,19.9439,77,12.7762,0,0,479.31
104,apparel,55,17.1128,106,18.0008,0,0,466.168
104,apparel,56,11.6283,553,18.508,1,0,455.656
104,apparel,57,15.99,235,17.3661,1,0,559.218
104,apparel,58,18.063,94,14.3022,0,0,524.731
104,apparel,59,16.1618,524,21.5995,0,0,1887.524
105,apparel,0,31.3762,293,29.3428,0,1,1522.904
105,apparel,1,39.5294,97,39.6059,0,0,861.698
105,apparel,2,31.8792,157,30.3113,0,0,1101.604
105,apparel,3,28.5128,324,33.8676,1,0,821.392
105,apparel,4,21.4387,751,39.3688,1,0,905.158
105,apparel,5,34.3484,86,29.4868,0,0,830.249
105,apparel,6,25.7995,262,30.3158,1,0,671.277
105,apparel,7,37.3795,80,29.3123,0,0,858.891
105,apparel,8,37.8922,92,37.0885,0,0,976.686
105,apparel,9,44.6693,192,34.1371,0,0,3769.562
105,apparel,10,22.4326,648,35.7187,1,0,1034.371
105,apparel,11,24.3357,362,27.3982,1,0,879.98
105,apparel,12,32.6286,106,28.3893,0,0,886.391
105,apparel,13,40.5255,132,38.6681,0,1,1237.916
105,apparel,14,36.7455,85,33.5607,0,0,933.124
105,apparel,15,32.8346,149,35.1835,0,0,1039.269
105,apparel,16,33.3846,87,28.103,0,0,890.443
105,apparel,17,34.5593,120,42.9574,0,0,954.091
105,apparel,18,35.9555,101,39.4623,0,0,891.3
105,apparel,19,26.4634,272,35.6661,1,0,692.025
105,apparel,20,36.424,87,42.5006,0,0,832.975
105,apparel,21,31.6611,238,31.5987,1,0,1031.966
105,apparel,22,37.1156,91,37.2294,0,0,970.686
105,apparel,23,36.3677,98,44.0747,0,0,1040.873
105,apparel,24,28.2327,261,34.5801,1,0,812.706
105,apparel,25,35.0443,110,36.5779,0,0,970.053
105,apparel,26,28.9263,269,28.2089,0,1,1307.555
105,apparel,27,38.6032,73,37.8461,0,0,780.037
105,apparel,28,26.2926,309,35.7383,1,0,840.557
105,apparel,29,39.0724,83,37.2901,0,0,860.712
105,apparel,30,39.3887,62,29.8442,0,0,812.2
105,apparel,31,84.335,6,30.336,0,0,885.474
105,apparel,32,33.2211,120,28.5039,0,0,1133.184
105,apparel,33,37.227,78,40.646,0,0,942.424
105,apparel,34,28.6248,131,32.975,0,0,821.156
105,apparel,35,34.4445,87,28.8557,0,0,817.765
105,apparel,36,35.4321,94,45.5715,0,0,933.437
105,apparel,37,33.1743,111,42.9775,0,0,880.241
105,apparel,38,36.9658,54,24.2564,0,0,918.408
105,apparel,39,33.1943,197,32.7453,0,1,1434.791
105,apparel,40,31.358,112,29.6599,0,0,1066.046
105,apparel,41,35.8759,97,39.7554,0,0,1003.731
105,apparel,42,36.8204,70,33.2039,0,0,698.779
105,apparel,43,38.0037,82,36.4934,0,0,966.539
105,apparel,44,39.9915,74,39.0492,0,0,877.939
105,apparel,45,35.95,93,35.6751,0,0,1018.665
105,apparel,46,35.6767,73,37.0094,0,0,864.931
105,apparel,47,30.3977,134,37.2021,0,0,840.789
105,apparel,48,23.8183,231,29.1909,1,0,628.77
105,apparel,49,36.5137,75,32.9092,0,0,819.348
105,apparel,50,25.4011,162,34.0571,0,0,905.283
105,apparel,51,35.9125,75,32.2909,0,0,947.173
105,apparel,52,23.7883,795,31.0437,1,1,1600.156
105,apparel,53,34.6729,124,35.8669,0,0,1184.004
105,apparel,54,34.0005,90,40.0968,0,0,961.152
105,apparel,55,36.0184,456,36.9598,0,0,6061.625
105,apparel,56,39.8586,49,36.1826,0,0,807.894
105,apparel,57,30.2835,123,34.2841,0,0,913.346
105,apparel,58,26.2061,352,40.6016,1,0,1065.266
105,apparel,59,38.4916,78,39.0468,0,0,1067.809
200,electronics,0,26.0711,725,28.9905,0,1,666.558
200,electronics,1,29.0306,216,21.3337,0,0,400.676
200,electronics,2,23.4674,670,22.8646,1,0,389.762
200,electronics,3,29.1151,210,27.0612,0,0,349.216
200,electronics,4,26.1245,350,37.9064,0,0,333.177
200,electronics,5,26.0362,324,27.3077,0,0,401.166
200,electronics,6,32.1195,180,35.1477,0,0,390.987
200,electronics,7,26.4153,314,25.9156,0,0,433.706
200,electronics,8,25.6915,338,29.1727,0,0,410.798
200,electronics,9,28.3112,307,31.5458,0,0,461.96
200,electronics,10,16.7657,2039,30.2945,1,0,377.242
200,electronics,11,32.7134,220,25.0548,0,0,613.388
200,electronics,12,25.1203,408,32.658,0,0,423.435
200,electronics,13,27.7871,505,28.7754,0,1,584.925
200,electronics,14,28.3194,961,26.3255,0,0,1964.995
200,electronics,15,24.9488,325,28.4389,0,0,319.253
200,electronics,16,22.0392,644,24.6556,1,0,322.635
200,electronics,17,29.3467,228,28.1475,0,0,414.568
200,electronics,18,29.2709,175,29.0608,0,0,352.84
200,electronics,19,27.3749,235,30.9469,0,0,347.25
200,electronics,20,21.8882,712,25.9571,1,0,357.63
200,electronics,21,28.7159,161,21.8238,0,0,356.84
200,electronics,22,26.2644,361,37.5616,0,0,416.46
200,electronics,23,24.3892,332,27.9563,0,0,361.568
200,electronics,24,22.5402,1091,29.5847,1,0,563.039
200,electronics,25,20.6831,838,26.2682,1,0,341.729
200,electronics,26,34.8592,210,32.3548,0,1,548.26
200,electronics,27,66.0512,11,26.1936,0,0,435.204
200,electronics,28,32.0794,160,30.3067,0,0,435.372
200,electronics,29,26.599,253,27.2079,0,0,433.293
200,electronics,30,22.7733,428,28.5028,0,0,352.375
200,electronics,31,50.8085,68,30.1949,1,0,472.641
200,electronics,32,25.8094,308,30.9519,0,0,454.47
200,electronics,33,28.7828,188,22.9442,0,0,410.837
200,electronics,34,31.3719,147,26.5812,0,0,354.308
200,electronics,35,27.9536,261,30.9411,0,0,486.402
200,electronics,36,19.9347,1262,37.3323,1,0,426.526
200,electronics,37,32.963,84,23.9945,0,0,314.586
200,electronics,38,26.7532,239,31.1625,0,0,366.065
200,electronics,39,31.5423,201,26.17,0,1,420.765
200,electronics,40,19.1613,1112,29.9552,1,0,364.512
200,electronics,41,33.33,125,27.4351,0,0,431.475
200,electronics,42,31.1935,162,24.1273,0,0,435.184
200,electronics,43,27.1276,222,25.2792,0,0,371.015
200,electronics,44,26.7255,222,29.2113,0,0,381.694
200,electronics,45,30.4219,926,32.5125,0,0,2679.664
200,electronics,46,28.3311,187,25.1256,0,0,448.301
200,electronics,47,26.1029,272,24.7957,0,0,481.653
200,electronics,48,31.3224,141,26.9462,0,0,444.647
200,electronics,49,26.1288,237,28.0168,0,0,390.298
200,electronics,50,29.67,152,33.3208,0,0,356.462
200,electronics,51,25.5639,258,27.8996,0,0,392.292
200,electronics,52,29.0389,332,31.4443,0,1,560.258
200,electronics,53,27.408,162,26.7361,0,0,374.387
200,electronics,54,28.8697,143,25.8554,0,0,360.522
200,electronics,55,27.0662,213,33.4346,0,0,337.205
200,electronics,56,23.0157,342,23.3185,0,0,415.432
200,electronics,57,26.9766,208,23.8498,0,0,394.042
200,electronics,58,30.7611,96,27.623,0,0,310.973
200,electronics,59,27.0961,221,29.8733,0,0,424.816
201,electronics,0,36.9209,379,33.8963,0,1,1279.286
201,electronics,1,40.9926,152,34.023,0,0,849.61
201,electronics,2,25.8957,1040,36.3429,1,0,858.409
201,electronics,3,43.6945,116,41.2272,0,0,801.52
201,electronics,4,26.5178,1147,46.2226,1,0,858.37
201,electronics,5,37.3741,184,36.8502,0,0,796.08
201,electronics,6,37.4904,206,38.0379,0,0,938.415
201,electronics,7,33.4147,536,31.688,1,0,1053.239
201,electronics,8,38.9396,197,40.3452,0,0,878.243
201,electronics,9,33.8695,236,39.6331,0,0,649.463
201,electronics,10,29.8805,398,32.0143,0,0,950.18
201,electronics,11,30.5203,769,39.2942,1,0,1050.548
201,electronics,12,37.2068,193,35.1075,0,0,873.583
201,electronics,13,37.8967,382,41.277,0,1,1295.621
201,electronics,14,33.1863,339,33.6189,0,0,1126.126
201,electronics,15,36.9231,235,39.8415,0,0,1079.173
201,electronics,16,46.5949,73,34.5758,0,0,659.037
201,electronics,17,33.8981,340,46.4078,0,0,1045.95
201,electronics,18,28.7114,585,31.3501,1,0,764.359
201,electronics,19,27.7819,905,40.7073,1,0,876.057
201,electronics,20,24.0085,1041,34.6453,1,0,764.035
201,electronics,21,37.6976,173,29.1147,0,0,859.262
201,electronics,22,42.74,91,37.1856,0,0,702.562
201,electronics,23,36.0955,225,38.1317,0,0,944.147
201,electronics,24,34.5939,254,35.422,0,0,963.309
201,electronics,25,28.4395,692,39.7389,1,0,715.988
201,electronics,26,36.352,398,36.1285,0,1,1464.518
201,electronics,27,23.6423,1198,40.3842,1,0,784.807
201,electronics,28,35.011,197,31.9196,0,0,854.392
201,electronics,29,40.7257,120,43.7907,0,0,701.404
201,electronics,30,37.3914,168,39.8957,0,0,808.194
201,electronics,31,33.6861,201,35.7126,0,0,768.4
201,electronics,32,39.4,120,35.7333,0,0,920.195
201,electronics,33,33.7804,236,40.6417,0,0,756.028
201,electronics,34,25.4684,720,32.0244,1,0,703.511
201,electronics,35,41.6756,122,40.7642,0,0,1048.89
201,electronics,36,37.572,170,33.3465,0,0,947.636
201,electronics,37,41.7105,100,33.0875,0,0,788.402
201,electronics,38,38.8943,121,33.5756,0,0,764.784
201,electronics,39,38.2546,242,36.5273,0,1,1035.894
201,electronics,40,35.4271,173,35.8408,0,0,912.554
201,electronics,41,41.675,123,41.4013,0,0,818.371
201,electronics,42,42.8333,79,35.755,0,0,774.617
201,electronics,43,43.0315,120,41.4827,0,0,799.311
201,electronics,44,27.2307,904,38.0323,1,0,1081.707
201,electronics,45,43.8459,82,40.6338,0,0,774.408
201,electronics,46,34.6653,180,38.8015,0,0,630.504
201,electronics,47,32.4474,190,32.8019,0,0,715.275
201,electronics,48,44.035,74,31.0065,0,0,820.999
201,electronics,49,25.8893,915,41.2891,1,0,922.378
201,electronics,50,36.6269,254,45.2807,1,0,719.91
201,electronics,51,41.7719,90,37.1686,0,0,805.024
201,electronics,52,28.9531,1017,37.3243,1,1,1215.286
201,electronics,53,41.9106,106,31.0208,0,0,806.643
201,electronics,54,43.4461,114,42.4029,0,0,982.504
201,electronics,55,31.2265,227,39.2786,0,0,812.45
201,electronics,56,34.1628,231,40.4408,0,0,1125.77
201,electronics,57,31.1451,330,42.324,0,0,1027.378
201,electronics,58,37.3047,129,35.3513,0,0,866.329
201,electronics,59,32.9215,193,39.8937,0,0,743.286
202,electronics,0,11.6109,153,9.8486,0,1,1231.318
202,electronics,1,12.6617,84,12.7371,0,0,878.188
202,electronics,2,10.3533,126,9.4057,0,0,851.108
202,electronics,3,9.8048,150,12.4661,0,0,778.207
202,electronics,4,12.8343,88,12.6242,0,0,1035.868
202,electronics,5,8.5244,432,9.2175,1,0,941.457
202,electronics,6,10.9826,81,12.1305,0,0,684.786
202,electronics,7,9.1878,237,12.0756,0,0,1021.116
202,electronics,8,12.0348,101,12.7647,0,0,978.624
202,electronics,9,9.6515,169,10.9578,0,0,971.93
202,electronics,10,10.9545,126,10.8604,0,0,992.807
202,electronics,11,11.1923,110,13.2426,0,0,784.613
202,electronics,12,10.9134,91,10.1051,0,0,827.482
202,electronics,13,7.6356,792,11.4688,1,1,931.115
202,electronics,14,11.148,93,11.9527,0,0,703.086
202,electronics,15,10.2247,118,10.3794,0,0,773.755
202,electronics,16,9.8184,137,9.1753,0,0,806.083
202,electronics,17,10.1309,156,11.2614,0,0,1022.701
202,electronics,18,9.2661,147,10.6564,0,0,720.958
202,electronics,19,10.1237,104,11.1747,0,0,693.057
202,electronics,20,10.3603,132,12.6686,0,0,874.184
202,electronics,21,11.0896,80,12.0892,0,0,679.326
202,electronics,22,11.6954,73,11.0041,0,0,801.94
202,electronics,23,9.2887,163,11.7134,0,0,859.666
202,electronics,24,11.3257,85,11.3207,0,0,754.458
202,electronics,25,10.3382,98,10.4186,0,0,843.273
202,electronics,26,8.4383,366,13.0194,0,1,958.95
202,electronics,27,9.3775,271,11.5579,1,0,896.24
202,electronics,28,7.9605,412,9.7227,1,0,893.633
202,electronics,29,11.2149,100,13.1991,0,0,920.361
202,electronics,30,11.2586,95,10.6772,0,0,1017.949
202,electronics,31,11.7019,79,9.9018,0,0,929.678
202,electronics,32,10.3709,85,9.2782,0,0,619.214
202,electronics,33,11.5201,84,10.5131,0,0,930.197
202,electronics,34,8.4345,438,11.1071,1,0,1076.514
202,electronics,35,10.1419,103,11.4452,0,0,670.628
202,electronics,36,9.895,114,9.3566,0,0,799.466
202,electronics,37,6.8308,648,11.0075,1,0,862.801
202,electronics,38,9.4489,154,10.9208,0,0,1027.539
202,electronics,39,11.4818,139,10.8401,0,1,1142.177
202,electronics,40,7.6421,407,10.2846,1,0,862.311
202,electronics,41,11.3562,71,11.605,0,0,787.608
202,electronics,42,11.4897,76,10.9694,0,0,877.602
202,electronics,43,8.728,213,8.4437,0,0,1112.504
202,electronics,44,10.8056,83,10.0704,0,0,863.224
202,electronics,45,11.035,100,11.594,0,0,1069.315
202,electronics,46,11.0841,81,12.1519,0,0,840.163
202,electronics,47,11.9162,102,13.0406,0,0,1005.508
202,electronics,48,8.7003,280,11.9129,1,0,780.806
202,electronics,49,10.0457,107,9.6072,0,0,925.265
202,electronics,50,10.8216,91,10.1327,0,0,1039.379
202,electronics,51,10.6824,61,10.6937,0,0,749.957
202,electronics,52,9.2701,198,10.5692,0,1,1043.344
202,electronics,53,11.9537,58,11.0075,0,0,761.721
202,electronics,54,10.7793,96,10.6087,0,0,1115.774
202,electronics,55,13.8358,33,12.1044,0,0,749.992
202,electronics,56,12.9516,32,11.3777,0,0,648.936
202,electronics,57,8.9853,247,10.0151,1,0,855.69
202,electronics,58,12.1321,67,11.8285,0,0,880.394
202,electronics,59,10.3468,91,12.4747,0,0,704.663
203,electronics,0,16.359,526,21.9249,1,1,388.04
203,electronics,1,16.6169,277,23.3654,1,0,287.202
203,electronics,2,20.3137,117,26.9048,0,0,319.974
203,electronics,3,21.6534,230,21.8308,0,0,1128.943
203,electronics,4,21.4826,75,20.3464,0,0,311.044
203,electronics,5,22.2744,77,22.6047,0,0,252.634
203,electronics,6,20.5531,97,23.122,0,0,351.203
203,electronics,7,21.555,50,16.169,0,0,260.259
203,electronics,8,21.8753,61,23.4996,0,0,251.46
203,electronics,9,18.9631,98,21.6359,0,0,242.925
203,electronics,10,25.0612,37,20.9634,0,0,277.188
203,electronics,11,19.5967,114,19.0213,1,0,266.921
203,electronics,12,15.2414,342,23.6294,1,0,276.661
203,electronics,13,15.0129,533,21.7893,1,1,346.589
203,electronics,14,24.3935,43,22.9823,0,0,287.376
203,electronics,15,15.796,265,18.164,1,0,318.468
203,electronics,16,16.0315,251,20.4695,1,0,276.239
203,electronics,17,21.9003,62,21.2054,0,0,254.165
203,electronics,18,24.6111,37,19.8804,0,0,228.825
203,electronics,19,18.3919,92,18.8919,0,0,255.182
203,electronics,20,20.5508,71,25.1461,0,0,282.747
203,electronics,21,19.0542,94,17.6056,0,0,308.789
203,electronics,22,20.0958,83,17.8626,0,0,312.117
203,electronics,23,25.6318,40,22.8223,0,0,359.417
203,electronics,24,21.3242,45,19.7556,0,0,223.988
203,electronics,25,19.8201,66,22.9131,0,0,251.984
203,electronics,26,21.9868,100,24.4035,0,1,347.068
203,electronics,27,23.4336,51,26.9562,0,0,238.166
203,electronics,28,21.2963,75,22.5102,0,0,342.697
203,electronics,29,19.3861,73,21.7323,0,0,235.211
203,electronics,30,23.5961,45,21.4649,0,0,292.867
203,electronics,31,16.8517,240,19.5381,1,0,339.751
203,electronics,32,17.8242,99,21.966,0,0,251.731
203,electronics,33,21.2174,53,17.5629,0,0,287.828
203,electronics,34,21.9173,47,18.0986,0,0,213.176
203,electronics,35,24.8455,43,22.7892,0,0,352.782
203,electronics,36,18.6712,97,25.3626,0,0,318.198
203,electronics,37,16.8053,133,23.8752,0,0,302.085
203,electronics,38,16.9268,174,22.5214,1,0,258.846
203,electronics,39,23.6214,87,19.5051,0,1,516.612
203,electronics,40,17.2512,142,24.8626,0,0,347.882
203,electronics,41,24.5643,65,24.8949,0,0,305.179
203,electronics,42,23.7308,32,23.9644,0,0,221.61
203,electronics,43,67.8897,2,19.4164,0,0,376.825
203,electronics,44,23.6455,49,22.789,0,0,326.464
203,electronics,45,21.7772,31,20.9311,0,0,205.684
203,electronics,46,22.6012,64,26.1809,0,0,335.328
203,electronics,47,21.6607,51,24.4735,0,0,339.773
203,electronics,48,22.1035,52,24.3219,0,0,320.883
203,electronics,49,23.0883,57,23.956,0,0,362.145
203,electronics,50,22.5139,30,18.3285,0,0,308.134
203,electronics,51,22.1312,53,25.3647,0,0,289.332
203,electronics,52,23.2672,65,21.3534,0,1,443.827
203,electronics,53,20.5457,44,22.0995,0,0,256.319
203,electronics,54,16.5739,147,19.3943,1,0,279.427
203,electronics,55,20.1526,51,26.2539,0,0,206.917
203,electronics,56,17.5,106,25.1858,0,0,289.35
203,electronics,57,24.9691,46,21.9372,0,0,336.685
203,electronics,58,20.2455,56,20.0338,0,0,218.707
203,electronics,59,20.4737,62,23.3246,0,0,314.496
204,electronics,0,33.7804,510,40.8018,0,1,1307.772
204,electronics,1,34.3117,216,33.1162,0,0,932.876
204,electronics,2,34.448,213,36.2711,0,0,926.926
204,electronics,3,25.4023,1023,37.1286,1,0,881.441
204,electronics,4,24.2271,1069,34.8615,1,0,843.359
204,electronics,5,24.8061,1112,35.1386,1,0,951.226
204,electronics,6,38.01,149,33.6389,0,0,992.817
204,electronics,7,36.7271,226,36.4345,0,0,1146.342
204,electronics,8,36.3565,246,47.1344,0,0,1024.719
204,electronics,9,32.1121,346,33.1296,0,0,1060.644
204,electronics,10,30.8702,303,29.8764,0,0,1006.768
204,electronics,11,31.9653,330,43.9774,0,0,942.987
204,electronics,12,30.7636,426,50.9765,0,0,974.034
204,electronics,13,36.9587,331,32.5857,0,1,1210.265
204,electronics,14,36.7359,188,37.5667,0,0,984.054
204,electronics,15,25.1653,1038,30.4691,1,0,1097.651
204,electronics,16,29.4942,384,35.0711,0,0,1039.136
204,electronics,17,35.6631,231,37.3016,0,0,1130.905
204,electronics,18,32.5545,245,37.7685,0,0,964.767
204,electronics,19,37.7768,214,40.7985,0,0,1033.327
204,electronics,20,26.8532,489,38.7425,0,0,990.624
204,electronics,21,42.7271,143,38.5957,0,0,1051.892
204,electronics,22,101.2008,5,31.4518,0,0,965.221
204,electronics,23,39.6358,92,36.1591,0,0,754.029
204,electronics,24,35.9327,202,36.0765,0,0,1163.876
204,electronics,25,33.0033,213,32.9201,0,0,866.167
204,electronics,26,39.9165,299,36.6134,0,1,1700.486
204,electronics,27,27.8857,440,35.145,0,0,1073.232
204,electronics,28,29.5852,367,38.8299,0,0,1075.169
204,electronics,29,38.2224,118,28.7876,0,0,1000.818
204,electronics,30,30.9193,306,35.1842,0,0,928.085
204,electronics,31,35.877,151,34.9858,0,0,952.434
204,electronics,32,31.6878,382,35.7744,1,0,890.509
204,electronics,33,35.5197,146,33.7449,0,0,771.211
204,electronics,34,35.8612,147,39.2406,0,0,694.726
204,electronics,35,36.4312,169,38.892,0,0,965.138
204,electronics,36,35.0347,177,35.2335,0,0,1009.159
