artist_id,tag_id
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,overrated
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,parlophone
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop rock
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop-metal
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop-rock
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop/rock
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,popular music
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,progressive rock
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,psychedelia
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,psychedelic
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,psychedelic pop
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,psychedelic rock
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,psychedelic/garage
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rhythm & blues
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rock
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rock & roll
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rock and roll
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rock groups
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rock music
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,rock roll
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,singer songwriter
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,sunshine pop
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles - primal colours
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the-beatles
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,tribute albums
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,vyrzukhisuc-artiest
b071f9fa-14b0-4217-8e97-eb41da73f598,album rock
b071f9fa-14b0-4217-8e97-eb41da73f598,beat music
b071f9fa-14b0-4217-8e97-eb41da73f598,blues
b071f9fa-14b0-4217-8e97-eb41da73f598,blues rock
b071f9fa-14b0-4217-8e97-eb41da73f598,classic pop and rock
b071f9fa-14b0-4217-8e97-eb41da73f598,classic rock
b071f9fa-14b0-4217-8e97-eb41da73f598,country
b071f9fa-14b0-4217-8e97-eb41da73f598,dance-rock
b071f9fa-14b0-4217-8e97-eb41da73f598,english
b071f9fa-14b0-4217-8e97-eb41da73f598,essentials
b071f9fa-14b0-4217-8e97-eb41da73f598,greatest hits
b071f9fa-14b0-4217-8e97-eb41da73f598,hard rock
b071f9fa-14b0-4217-8e97-eb41da73f598,live
b071f9fa-14b0-4217-8e97-eb41da73f598,mainstream rock
b071f9fa-14b0-4217-8e97-eb41da73f598,merseybeat
b071f9fa-14b0-4217-8e97-eb41da73f598,mick jagger
b071f9fa-14b0-4217-8e97-eb41da73f598,pop
b071f9fa-14b0-4217-8e97-eb41da73f598,pop rock
b071f9fa-14b0-4217-8e97-eb41da73f598,psychedelic pop
b071f9fa-14b0-4217-8e97-eb41da73f598,psychedelic rock
b071f9fa-14b0-4217-8e97-eb41da73f598,reggae
b071f9fa-14b0-4217-8e97-eb41da73f598,rhythm & blues
b071f9fa-14b0-4217-8e97-eb41da73f598,rnb
b071f9fa-14b0-4217-8e97-eb41da73f598,rock
b071f9fa-14b0-4217-8e97-eb41da73f598,rock & roll
b071f9fa-14b0-4217-8e97-eb41da73f598,rock and roll
b071f9fa-14b0-4217-8e97-eb41da73f598,roots rock
b071f9fa-14b0-4217-8e97-eb41da73f598,some girls
b071f9fa-14b0-4217-8e97-eb41da73f598,strictly stereo 1964 - 1969
b071f9fa-14b0-4217-8e97-eb41da73f598,the-rolling-stones
678d88b2-87b0-403b-b63d-5da7465aecc3,américain
678d88b2-87b0-403b-b63d-5da7465aecc3,arena rock
678d88b2-87b0-403b-b63d-5da7465aecc3,band
678d88b2-87b0-403b-b63d-5da7465aecc3,blues
678d88b2-87b0-403b-b63d-5da7465aecc3,blues rock
678d88b2-87b0-403b-b63d-5da7465aecc3,classic pop and rock
678d88b2-87b0-403b-b63d-5da7465aecc3,classic rock
678d88b2-87b0-403b-b63d-5da7465aecc3,english
678d88b2-87b0-403b-b63d-5da7465aecc3,film soundtrack
678d88b2-87b0-403b-b63d-5da7465aecc3,folk
678d88b2-87b0-403b-b63d-5da7465aecc3,folk rock
678d88b2-87b0-403b-b63d-5da7465aecc3,hard rock
678d88b2-87b0-403b-b63d-5da7465aecc3,heavy metal
678d88b2-87b0-403b-b63d-5da7465aecc3,led zeppelin
678d88b2-87b0-403b-b63d-5da7465aecc3,metal
678d88b2-87b0-403b-b63d-5da7465aecc3,persistence
678d88b2-87b0-403b-b63d-5da7465aecc3,pop rock
678d88b2-87b0-403b-b63d-5da7465aecc3,prog related
678d88b2-87b0-403b-b63d-5da7465aecc3,progressive rock
678d88b2-87b0-403b-b63d-5da7465aecc3,rock
678d88b2-87b0-403b-b63d-5da7465aecc3,want to listen
678d88b2-87b0-403b-b63d-5da7465aecc3,zoo
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,70's
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,70s
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,80's
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,80s
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,90's
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,90s
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,anthemic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,arena rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,art rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,awesome
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,awe︎some
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,band
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,baroque pop
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,beholder
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,bombastic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,classic pop and rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,classic rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,disco
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,eclectic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,energetic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,english
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,fantasy
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,film soundtrack
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,glam rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,glorious
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,hard rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,heavy metal
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,kind of magic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,langham 1 studio bbc
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,mainstream rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,medley
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,melodic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,platinum
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,playful
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,pop
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,pop rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,pop-rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,pop/rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,progressive rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queen
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queen family
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queer
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,rhythmic
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,rx27
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,sa-town anthem
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,server name
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,symphonic rock
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,uplifting
0383dadf-2a4e-4d10-a46a-e9e041da8eb3,vyrzukhisuc-artiest
a74b1b7f-71a5-4011-9441-d0b5e4122711,1992-1998
a74b1b7f-71a5-4011-9441-d0b5e4122711,alternative
a74b1b7f-71a5-4011-9441-d0b5e4122711,alternative rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,alternative rock music
a74b1b7f-71a5-4011-9441-d0b5e4122711,ambient pop
a74b1b7f-71a5-4011-9441-d0b5e4122711,art pop
a74b1b7f-71a5-4011-9441-d0b5e4122711,art rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,bootleg
a74b1b7f-71a5-4011-9441-d0b5e4122711,britrock
a74b1b7f-71a5-4011-9441-d0b5e4122711,chamber pop
a74b1b7f-71a5-4011-9441-d0b5e4122711,crossover prog
a74b1b7f-71a5-4011-9441-d0b5e4122711,c’était mieux avant
a74b1b7f-71a5-4011-9441-d0b5e4122711,electronic
a74b1b7f-71a5-4011-9441-d0b5e4122711,electronic rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,electronica
a74b1b7f-71a5-4011-9441-d0b5e4122711,english
a74b1b7f-71a5-4011-9441-d0b5e4122711,experimental
a74b1b7f-71a5-4011-9441-d0b5e4122711,experimental rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,grunge
a74b1b7f-71a5-4011-9441-d0b5e4122711,idm
a74b1b7f-71a5-4011-9441-d0b5e4122711,indie rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,indietronica
a74b1b7f-71a5-4011-9441-d0b5e4122711,lolicore
a74b1b7f-71a5-4011-9441-d0b5e4122711,melancholic
a74b1b7f-71a5-4011-9441-d0b5e4122711,new grave
a74b1b7f-71a5-4011-9441-d0b5e4122711,nude
a74b1b7f-71a5-4011-9441-d0b5e4122711,oxford
a74b1b7f-71a5-4011-9441-d0b5e4122711,parlophone
a74b1b7f-71a5-4011-9441-d0b5e4122711,post-grunge
a74b1b7f-71a5-4011-9441-d0b5e4122711,post-rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,progressive rock music
a74b1b7f-71a5-4011-9441-d0b5e4122711,rock
a74b1b7f-71a5-4011-9441-d0b5e4122711,rock and indie
a74b1b7f-71a5-4011-9441-d0b5e4122711,sacred cows
a74b1b7f-71a5-4011-9441-d0b5e4122711,trap edm
a74b1b7f-71a5-4011-9441-d0b5e4122711,vyrzukhisuc-artiest
618b6900-0618-4f1e-b835-bccb17f84294,2008 universal fire victim
618b6900-0618-4f1e-b835-bccb17f84294,24 nights
618b6900-0618-4f1e-b835-bccb17f84294,acoustic blues
618b6900-0618-4f1e-b835-bccb17f84294,blues
618b6900-0618-4f1e-b835-bccb17f84294,blues rock
618b6900-0618-4f1e-b835-bccb17f84294,clapton
618b6900-0618-4f1e-b835-bccb17f84294,classic pop and rock
618b6900-0618-4f1e-b835-bccb17f84294,electric blues
618b6900-0618-4f1e-b835-bccb17f84294,eric clapton
618b6900-0618-4f1e-b835-bccb17f84294,guitar
618b6900-0618-4f1e-b835-bccb17f84294,guitarists
618b6900-0618-4f1e-b835-bccb17f84294,hard rock
618b6900-0618-4f1e-b835-bccb17f84294,immortal
618b6900-0618-4f1e-b835-bccb17f84294,montreux
618b6900-0618-4f1e-b835-bccb17f84294,pop
618b6900-0618-4f1e-b835-bccb17f84294,pop rock
618b6900-0618-4f1e-b835-bccb17f84294,pop/rock
618b6900-0618-4f1e-b835-bccb17f84294,psychedelic rock
618b6900-0618-4f1e-b835-bccb17f84294,reggae
618b6900-0618-4f1e-b835-bccb17f84294,rock
618b6900-0618-4f1e-b835-bccb17f84294,soft rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,2008 universal fire victim
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,art pop
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,art rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,beat music
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,classic pop and rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,classic rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,english
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,freakbeat
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,garage rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,hard rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,merseybeat
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,mod
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,pop rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,power pop
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,proto-prog
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,psychedelic pop
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,psychedelic rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,rock
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,rock and roll
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,rock groups
9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,rock opera
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,2000s
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,70s
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,80s
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,90s
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,art rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,classic pop and rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,classic rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,dad rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,english
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,folk
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,pop
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,pop rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,pop/rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,progressive
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,progressive pop
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,progressive rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,rock opera
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,soft rock
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,symphonic prog
8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,vyrzukhisuc-artiest
1932f5b6-0b7b-4050-b1df-833ca89e5f44,acoustic rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,alternative rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,art rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,neo-prog
1932f5b6-0b7b-4050-b1df-833ca89e5f44,neo-progressive rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,pop rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,progressive pop
1932f5b6-0b7b-4050-b1df-833ca89e5f44,progressive rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,rock
1932f5b6-0b7b-4050-b1df-833ca89e5f44,rock and indie
1932f5b6-0b7b-4050-b1df-833ca89e5f44,vyrzukhisuc-artiest
8538e728-ca0b-4321-b7e5-cff6565dd4c0,alternative dance
8538e728-ca0b-4321-b7e5-cff6565dd4c0,alternative rock
8538e728-ca0b-4321-b7e5-cff6565dd4c0,barrel
8538e728-ca0b-4321-b7e5-cff6565dd4c0,dark wave
8538e728-ca0b-4321-b7e5-cff6565dd4c0,downtempo
8538e728-ca0b-4321-b7e5-cff6565dd4c0,electronic
8538e728-ca0b-4321-b7e5-cff6565dd4c0,electronic rock
8538e728-ca0b-4321-b7e5-cff6565dd4c0,electronica
8538e728-ca0b-4321-b7e5-cff6565dd4c0,english
8538e728-ca0b-4321-b7e5-cff6565dd4c0,industrial
8538e728-ca0b-4321-b7e5-cff6565dd4c0,new romantic
8538e728-ca0b-4321-b7e5-cff6565dd4c0,new wave
8538e728-ca0b-4321-b7e5-cff6565dd4c0,pity pop
8538e728-ca0b-4321-b7e5-cff6565dd4c0,post punk
8538e728-ca0b-4321-b7e5-cff6565dd4c0,post-punk
8538e728-ca0b-4321-b7e5-cff6565dd4c0,producer
8538e728-ca0b-4321-b7e5-cff6565dd4c0,producteur
8538e728-ca0b-4321-b7e5-cff6565dd4c0,remix
8538e728-ca0b-4321-b7e5-cff6565dd4c0,rock and indie
8538e728-ca0b-4321-b7e5-cff6565dd4c0,synth pop
8538e728-ca0b-4321-b7e5-cff6565dd4c0,synth-pop
8538e728-ca0b-4321-b7e5-cff6565dd4c0,synthpop
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,2008 universal fire victim
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,adult contemporary
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,album rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,am pop
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,barcode:0602507159085
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,classic pop and rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,classic rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,contemporary pop/rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,country
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,dance
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,elton-john
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,english
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,film score
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,glam rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,greatest hits 1970–2002
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,hip hop
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,house
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,piano rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,pop
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,pop rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,pop/rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,r&b
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,rock
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,rock and roll
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,show/musical
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,singer-songwriter
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,singer/songwriter
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,soft rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,1985
69ee3720-a7cb-4402-b48d-a02c366f2bcf,80s
69ee3720-a7cb-4402-b48d-a02c366f2bcf,alternative
69ee3720-a7cb-4402-b48d-a02c366f2bcf,alternative rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,classic pop and rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,dance-rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,dark
69ee3720-a7cb-4402-b48d-a02c366f2bcf,english
69ee3720-a7cb-4402-b48d-a02c366f2bcf,goth
69ee3720-a7cb-4402-b48d-a02c366f2bcf,gothic
69ee3720-a7cb-4402-b48d-a02c366f2bcf,gothic rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,indie rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,jangle pop
69ee3720-a7cb-4402-b48d-a02c366f2bcf,new wave
69ee3720-a7cb-4402-b48d-a02c366f2bcf,pop
69ee3720-a7cb-4402-b48d-a02c366f2bcf,pop rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,post-punk
69ee3720-a7cb-4402-b48d-a02c366f2bcf,punk
69ee3720-a7cb-4402-b48d-a02c366f2bcf,rock
69ee3720-a7cb-4402-b48d-a02c366f2bcf,synth-pop
69ee3720-a7cb-4402-b48d-a02c366f2bcf,synthpop
69ee3720-a7cb-4402-b48d-a02c366f2bcf,vyrzukhisuc-artiest
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,acoustic rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,art pop
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,band
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,blues
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,blues rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,classic pop and rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,classic rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,electric blues
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,english
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,fleetwood mac
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,folk rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,jam band
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,pop
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,pop rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,pop/rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,psychedelic rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,rock
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,rock music
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,soft rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,60's
17b53d9f-5c63-4a09-a593-dde4608e0db9,60s
17b53d9f-5c63-4a09-a593-dde4608e0db9,baroque pop
17b53d9f-5c63-4a09-a593-dde4608e0db9,beat music
17b53d9f-5c63-4a09-a593-dde4608e0db9,classic pop and rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,classic rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,english
17b53d9f-5c63-4a09-a593-dde4608e0db9,garage rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,mod
17b53d9f-5c63-4a09-a593-dde4608e0db9,pop
17b53d9f-5c63-4a09-a593-dde4608e0db9,pop rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,pop/rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,proto-punk
17b53d9f-5c63-4a09-a593-dde4608e0db9,proto-rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,rock
17b53d9f-5c63-4a09-a593-dde4608e0db9,rock & roll
17b53d9f-5c63-4a09-a593-dde4608e0db9,rock and roll
4d5447d7-c61c-4120-ba1b-d7f471d385b9,aln-sh
4d5447d7-c61c-4120-ba1b-d7f471d385b9,classic pop and rock
4d5447d7-c61c-4120-ba1b-d7f471d385b9,classic rock
4d5447d7-c61c-4120-ba1b-d7f471d385b9,death by gun
4d5447d7-c61c-4120-ba1b-d7f471d385b9,death by murder
4d5447d7-c61c-4120-ba1b-d7f471d385b9,english
4d5447d7-c61c-4120-ba1b-d7f471d385b9,experimental
4d5447d7-c61c-4120-ba1b-d7f471d385b9,folk
4d5447d7-c61c-4120-ba1b-d7f471d385b9,murdered
4d5447d7-c61c-4120-ba1b-d7f471d385b9,peace
4d5447d7-c61c-4120-ba1b-d7f471d385b9,pop
4d5447d7-c61c-4120-ba1b-d7f471d385b9,pop rock
4d5447d7-c61c-4120-ba1b-d7f471d385b9,rock
4d5447d7-c61c-4120-ba1b-d7f471d385b9,rock & roll
4d5447d7-c61c-4120-ba1b-d7f471d385b9,rock and roll
4d5447d7-c61c-4120-ba1b-d7f471d385b9,singer-songwriter
4d5447d7-c61c-4120-ba1b-d7f471d385b9,singer/songwriter
4d5447d7-c61c-4120-ba1b-d7f471d385b9,wifebeater
79491354-3d83-40e3-9d8e-7592d58d790a,60's
79491354-3d83-40e3-9d8e-7592d58d790a,60s
79491354-3d83-40e3-9d8e-7592d58d790a,70's
79491354-3d83-40e3-9d8e-7592d58d790a,70s
79491354-3d83-40e3-9d8e-7592d58d790a,80's
79491354-3d83-40e3-9d8e-7592d58d790a,80s
79491354-3d83-40e3-9d8e-7592d58d790a,anthology
79491354-3d83-40e3-9d8e-7592d58d790a,aor
79491354-3d83-40e3-9d8e-7592d58d790a,art rock
79491354-3d83-40e3-9d8e-7592d58d790a,blues rock
79491354-3d83-40e3-9d8e-7592d58d790a,classic pop and rock
79491354-3d83-40e3-9d8e-7592d58d790a,classic rock
79491354-3d83-40e3-9d8e-7592d58d790a,collection
79491354-3d83-40e3-9d8e-7592d58d790a,deep purple
79491354-3d83-40e3-9d8e-7592d58d790a,deep purple family
79491354-3d83-40e3-9d8e-7592d58d790a,english
79491354-3d83-40e3-9d8e-7592d58d790a,hammond
79491354-3d83-40e3-9d8e-7592d58d790a,hammond organ
79491354-3d83-40e3-9d8e-7592d58d790a,hard rock
79491354-3d83-40e3-9d8e-7592d58d790a,heavy metal
79491354-3d83-40e3-9d8e-7592d58d790a,metal
79491354-3d83-40e3-9d8e-7592d58d790a,progressive rock
79491354-3d83-40e3-9d8e-7592d58d790a,proto-prog
79491354-3d83-40e3-9d8e-7592d58d790a,rock
79491354-3d83-40e3-9d8e-7592d58d790a,server name
79491354-3d83-40e3-9d8e-7592d58d790a,symphonic prog
79491354-3d83-40e3-9d8e-7592d58d790a,symphonic rock
79491354-3d83-40e3-9d8e-7592d58d790a,want to listen
5a28f8c2-31fb-4047-ae57-c5c326989262,angel voices
5a28f8c2-31fb-4047-ae57-c5c326989262,classic pop and rock
5a28f8c2-31fb-4047-ae57-c5c326989262,classic rock
5a28f8c2-31fb-4047-ae57-c5c326989262,cotm candidate
5a28f8c2-31fb-4047-ae57-c5c326989262,english
5a28f8c2-31fb-4047-ae57-c5c326989262,hard rock
5a28f8c2-31fb-4047-ae57-c5c326989262,progressive rock
5a28f8c2-31fb-4047-ae57-c5c326989262,psychedelic
5a28f8c2-31fb-4047-ae57-c5c326989262,psychedelic rock
5a28f8c2-31fb-4047-ae57-c5c326989262,rock
5a28f8c2-31fb-4047-ae57-c5c326989262,space rock
ba550d0e-adac-4864-b88b-407cab5e76af,00s
ba550d0e-adac-4864-b88b-407cab5e76af,60s
ba550d0e-adac-4864-b88b-407cab5e76af,70s
ba550d0e-adac-4864-b88b-407cab5e76af,80s
ba550d0e-adac-4864-b88b-407cab5e76af,90s
ba550d0e-adac-4864-b88b-407cab5e76af,classic pop and rock
ba550d0e-adac-4864-b88b-407cab5e76af,classical
ba550d0e-adac-4864-b88b-407cab5e76af,composer
ba550d0e-adac-4864-b88b-407cab5e76af,english
ba550d0e-adac-4864-b88b-407cab5e76af,folk
ba550d0e-adac-4864-b88b-407cab5e76af,grammy winner
ba550d0e-adac-4864-b88b-407cab5e76af,male vocalists
ba550d0e-adac-4864-b88b-407cab5e76af,pop
ba550d0e-adac-4864-b88b-407cab5e76af,pop rock
ba550d0e-adac-4864-b88b-407cab5e76af,pop soul
ba550d0e-adac-4864-b88b-407cab5e76af,pop/rock
ba550d0e-adac-4864-b88b-407cab5e76af,rock
ba550d0e-adac-4864-b88b-407cab5e76af,rock & roll
ba550d0e-adac-4864-b88b-407cab5e76af,rock and roll
ba550d0e-adac-4864-b88b-407cab5e76af,singer-songwriter
